"sound.files","Species","Clade","selec","start","end","top.freq","bottom.freq","song.lab","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf","SNR","num.elms","elm.duration","freq.range","song.duration","song.rate","gap.duration","elm.types","mean.elm.count","sq.complx","trans.div","seq","c.sq.complx","acous.spc","btwn.song.var","btwn.song.var.IMP","species_uscr","pca.complx","species"
"Abeillia-abeillei-96758.wav","Abeillia abeillei","Emeralds",1,6.009,8.153489097,11.8316,5.439,2,0.0796099263076922,8.40427170579257,0.636783618808026,8.36511010327928,8.08636068449941,8.75466760932195,0.668306924822538,0.0424485626699412,0.0272855761715504,0.0584934338906707,0.0312078577191202,2.8506887769071,12.5361792987629,0.842249499453004,0.90508828396174,0.762021338314964,0.317078143884769,8.45240183701957,7.40088461538462,9.50411538461539,2.10323076923077,2.11430149459442,8.80303846153846,8.24896153846154,-26.0246846457314,8.26026923076923,2.80322949433711,13,0.0796099263076922,6.3926,2.144489097,6.06204993916087,0.12595332875,3,4.33333333333333,0.498682573857847,0,"2a-2a-2a-2a-2b-2b-2b-2b-2c-2c-2c-2c-2a",0.166227524619283,993.358766892784,0.594896331738437,0.594896331738437,"Abeillia_abeillei",0.741719545489253,"Abeillia abeillei"
"Abeillia-abeillei-96758.wav","Abeillia abeillei","Emeralds",1,12.211,15.298489096,12.2022,5.5316,3,0.0809171358947371,8.45515476782624,0.62463192084997,8.39368522373379,8.10458167842455,8.78604538596728,0.681463707542728,0.0414608921529968,0.0262962627444542,0.0579408651854401,0.0316446024409858,2.99254224531801,13.7985416817619,0.835436832881981,0.90041356677373,0.752089083249886,0.279278557621223,8.48034515461482,7.50860526315789,9.61302631578947,2.10442105263158,2.19571701947863,8.70007894736842,8.36739473684211,-24.4819975330278,8.29776315789474,2.08894608169955,19,0.0809171358947371,6.6706,3.087489096,6.15386788721472,-0.0814816159444442,3,6.33333333333333,0.332919655926625,0,"3a-3a-3a-3a-3a-3a-3a-3b-3b-3b-3b-3b-3b-3c-3c-3c-3c-3c-3c",0.110973218642208,1883.68900667711,0.594896331738437,0.594896331738437,"Abeillia_abeillei",0.850141579365443,"Abeillia abeillei"
"Adelomyia-melanogenys-168483.wav","Adelomyia melanogenys","Coquettes",1,13.212,18.584251842,12.8507,3.5736,1,0.0997170236249996,8.05922493193764,0.443475186717484,8.01452986771547,7.74369616757047,8.35454786572078,0.610851698150311,0.0587874917873533,0.0408088224529033,0.0741277454155422,0.0333189229626388,2.7148622378411,11.5617447007538,0.788071304593456,0.907786853633586,0.713297179516039,0.204695316966909,8.09232842515527,7.552125,8.7612,1.209075,2.23656746031746,8.085,8.073975,5.58795393898861,8.00415,9.42013575116705,40,0.0997170236249996,9.2771,5.372251842,7.44566732469278,0.0670020839743586,12,3.33333333333333,0.549296291731295,0.205128205128205,"1f-1h-1d-1e-1f-1g-1h-1h-1h-1h-1h-1h-1h-1a-1a-1b-1b-1c-1c-1h-1c-1a-1i-1i-1j-1k-1l-1h-1h-1h-1h-1h-1h-1h-1h-1h-1h-1h-1h-1h",0.0457746909776079,3771.06728809409,0.757264957264957,0.757264957264957,"Adelomyia_melanogenys",3.4422658675962,"Adelomyia melanogenys"
"Adelomyia-melanogenys-168483.wav","Adelomyia melanogenys","Coquettes",1,28.303,32.270584638,12.3129,3.4955,2,0.1260943388,8.17037975743196,0.396296024679148,8.19928183900545,8.0272978274812,8.38203481076563,0.354736983284425,0.0723579958691037,0.0527613360281842,0.0898878378764282,0.037126501848244,3.52440727976637,18.3602549462878,0.74795165871467,0.905648237969525,0.675154179026995,0.167434053983263,8.24987677459748,7.5705,8.78178,1.21128,2.63126829582408,7.87626,8.3937,12.6002581534656,8.17614,12.7701732276096,25,0.1260943388,8.8174,3.967584638,6.30106280797632,0.132131615166667,8,3.125,0.581596413950871,0.291666666666667,"2h-2d-2e-2f-2g-2f-2h-2h-2h-2c-2h-2l-2h-2m-2m-2m-2h-2h-2h-2h-2h-2h-2h-2h-2h",0.0726995517438588,559.99468126086,0.757264957264957,0.757264957264957,"Adelomyia_melanogenys",1.78885183041979,"Adelomyia melanogenys"
"Adelomyia-melanogenys-168483.wav","Adelomyia melanogenys","Coquettes",1,41.794,47.066160421,13.1132,3.9556,3,0.0946613405384614,7.92740634149511,0.464268962797021,7.90354984608753,7.65022146562624,8.19186466310133,0.541643197475094,0.0597806463908884,0.0414456300872512,0.0745555044280351,0.0331098743407838,2.94718718759127,13.4451761143582,0.769756569541982,0.901681961475412,0.691213033994078,0.174868611448009,8.02554375342615,7.46873076923077,8.6485,1.17976923076923,2.4339682247577,8.21880769230769,7.9625,-4.8392199095176,7.85319230769231,9.75882445983937,39,0.0946613405384615,9.1576,5.272160421,7.39734698600135,0.0313850489473684,10,3.9,0.507342339543598,0.289473684210526,"3b-3a-3c-3i-3b-3l-3a-3i-3a-3k-3c-3a-3a-3m-3n-3f-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h-3h",0.0507342339543598,4853.59970439944,0.757264957264957,0.757264957264957,"Adelomyia_melanogenys",3.39989051345152,"Adelomyia melanogenys"
"Adelomyia-melanogenys-245573.wav","Adelomyia melanogenys","Coquettes",1,5.673,8.25034961299998,11.981,3.7748,1,0.0860964950000026,8.49847985807333,0.902349841903908,8.52117673190026,7.869774367328,9.19188144465081,1.32210707732281,0.0503003495026365,0.0293306696126488,0.0680430926725411,0.0387124230598923,2.84638739991317,15.9674865832875,0.88718765557123,0.820726024545161,0.723921575210396,0.534245491460303,9.01198184056851,7.8645,9.8245,1.96,2.3192207139266,9.2757,8.5407,-10.3066487284494,9.1679,5.23435683299176,15,0.0860964950000026,8.2062,2.57734961299998,5.81993219869784,0.0479641105000028,3,5,0.512414465735405,0,"1b-1c-1c-1c-1d-1d-1d-1b-1b-1b-1b-1b-1b-1b-1c",0.170804821911802,567.635147153658,0.8125,0.8125,"Adelomyia_melanogenys",0.957123585469275,"Adelomyia melanogenys"
"Adelomyia-melanogenys-245573.wav","Adelomyia melanogenys","Coquettes",1,14.547,16.588399642,12.1998,1.4771,2,0.0720186063749998,8.07073850520473,0.823723815558644,8.24688763416274,7.50759676159432,8.63144619473919,1.12384943314487,0.0390870511034333,0.0236379003702246,0.0552042419049928,0.0315663415347682,3.24204247419299,17.0196674760762,0.864542364277724,0.871842625004206,0.752162648954151,0.507547119489207,8.18293977381714,6.65175,9.2885625,2.6368125,2.11865072223528,8.19525,7.0651875,-16.5194456712625,8.3698125,7.4067526163443,16,0.0720186063749998,10.7227,2.041399642,7.837759775604,-0.0592734626666668,3,5.33333333333333,0.330544676127712,0,"2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2c-2c-2c-2c-2d-2d",0.110181558709237,2092.93142247484,0.8125,0.8125,"Adelomyia_melanogenys",1.24835718407142,"Adelomyia melanogenys"
"Adelomyia-melanogenys-260487.wav","Adelomyia melanogenys","Coquettes",1,4.722,11.421396401,11.4088,4.8055,1,0.0671946614042531,8.08582011892802,0.470150550050449,8.07426030829819,7.77669845328708,8.39044653846209,0.61374808517501,0.0350871508891765,0.0208238547613167,0.0504547810511443,0.0296309262898276,1.83064888001564,6.84705461318488,0.880353768831933,0.85841979274913,0.756292325655996,0.526377346718575,8.13962667881788,7.44852127659574,8.73086170212766,1.28234042553191,2.51061441583031,8.41184042553192,7.81132978723404,-9.48286251588062,8.15224468085106,9.39015273376811,47,0.067194661404253,6.6033,6.699396401,7.01555740051215,0.0180945509347809,2,23.5,0.411441883524579,0,"1c-1c-1c-1c-1c-1b-1b-1c-1b-1b-1b-1b-1b-1b-1b-1b-1c-1c-1c-1c-1b-1b-1b-1b-1b-1b-1b-1b-1b-1c-1b-1b-1b-1b-1b-1b-1b-1b-1b-1c-1c-1c-1c-1c-1c-1c-1c",0.205720941762289,4320.59262621315,0.680851063829787,0.680851063829787,"Adelomyia_melanogenys",1.65949003650158,"Adelomyia melanogenys"
"Adelomyia-melanogenys-260487.wav","Adelomyia melanogenys","Coquettes",1,15.909,19.076299629,11.932,3.3645,2,0.118296430666667,9.03129813055011,0.632169491405302,9.00359529814367,8.55852012097474,9.4405303084523,0.882010187477563,0.0642031698966979,0.0368041345001116,0.0891641716852269,0.0523600371851154,1.87141036102566,6.92984843861589,0.887493042625496,0.892077476610385,0.788757266491793,0.470290980017953,8.99123971328652,7.9429,10.1381,2.1952,3.21169392336059,9.9911,8.3741,-28.7365651661591,8.6877,10.3883921706773,15,0.118296430666667,8.5675,3.167299629,4.7358954810145,-0.0994895120714286,2,7.5,0.227082127196207,0,"2b-2b-2b-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c",0.113541063598104,3406.52915049793,0.680851063829787,0.680851063829787,"Adelomyia_melanogenys",1.18191778829664,"Adelomyia melanogenys"
"Adelomyia-melanogenys-260489.wav","Adelomyia melanogenys","Coquettes",1,2.241,6.63799958699998,12.7018,5.8082,1,0.0893352406153842,8.38478457360473,0.709025784972507,8.3309231579739,7.86892552060169,8.86250317880395,0.993577658202259,0.0499438836522286,0.0300919080874993,0.0674711406491305,0.0373792325616312,1.54780628881447,6.41620381314418,0.924676335694718,0.851535086822833,0.7862003939687,0.609803164405429,8.51338097712014,7.68357692307692,9.39103846153846,1.70746153846154,2.74761717982872,8.80303846153846,8.28853846153846,-4.04398492005451,8.46380769230769,5.71227693256626,26,0.0893352406153842,6.8936,4.39699958699998,5.91312313898567,0.0745266517999996,2,13,0.488850272067411,0,"1b-1b-1b-1b-1b-1b-1c-1c-1c-1b-1b-1c-1c-1c-1c-1c-1b-1c-1c-1c-1c-1b-1b-1b-1b-1b",0.244425136033706,3452.45971305504,0.653846153846154,0.653846153846154,"Adelomyia_melanogenys",1.42519861262727,"Adelomyia melanogenys"
"Adelomyia-melanogenys-260489.wav","Adelomyia melanogenys","Coquettes",1,11.237,15.311399688,12.5528,5.2157,2,0.08204237432,8.45286091130271,0.698916013624323,8.39543129211062,7.95442954796184,8.93970000913455,0.98527046117271,0.0477942237575718,0.0281874296750292,0.0648979133898872,0.0367104837148579,1.64887727298819,7.11787562846034,0.919891950872079,0.854043478311598,0.783616195004918,0.592416694464032,8.47166735280811,7.62342,9.38154,1.75812,2.64278671655142,8.63478,8.0115,-8.00597085938334,8.40546,4.3577424669525,25,0.08204237432,7.3371,4.074399688,6.13587323640105,0.185804408041667,2,12.5,0.203058645184716,0,"2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2b-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c",0.101529322592358,3772.5580644007,0.653846153846154,0.653846153846154,"Adelomyia_melanogenys",1.23050761094946,"Adelomyia melanogenys"
"Adelomyia-melanogenys-94059.wav","Adelomyia melanogenys","Coquettes",1,1.73,5.38299963399997,10.1739,5.2611,1,0.103883126111119,8.02955742038571,0.3484018785301,8.08770506945934,7.8248661560235,8.27395593061851,0.449089774595013,0.0604519677833538,0.0378196572926968,0.0833689294618439,0.0455492721691471,2.44327717858487,10.4326699385086,0.85369036053125,0.892260512661997,0.761338547059622,0.422144220378215,8.06853135802357,7.3255,8.51783333333333,1.19233333333333,2.32026815776816,7.9625,7.66033333333333,1.6684606739606,8.11766666666667,5.35778294358271,18,0.103883126111119,4.9128,3.65299963399997,4.92745737844225,0.0636086171764764,2,9,0.418205422329229,0,"1b-1c-1c-1c-1c-1c-1c-1c-1c-1c-1b-1b-1b-1b-1b-1b-1b-1c",0.209102711164614,3132.56715654042,0.777777777777778,0.777777777777778,"Adelomyia_melanogenys",1.44249648069389,"Adelomyia melanogenys"
"Adelomyia-melanogenys-94059.wav","Adelomyia melanogenys","Coquettes",1,6.257,9.95389961899999,10.2513,2.3984,2,0.103116460999995,7.72103542776528,0.404790255826403,7.78130644942646,7.47167067556109,8.02733566400007,0.555664988438978,0.0612586084361205,0.0378858496497691,0.0827372929965081,0.0448514433467391,2.96255126101676,16.0057732253419,0.861640299155734,0.898042318050819,0.773293668646517,0.452800992614392,7.78110921232237,6.97433333333333,8.281,1.30666666666667,2.45322185530519,7.791,7.21933333333333,-2.6498026427784,7.83183333333333,5.61049731390253,18,0.103116460999995,7.8529,3.69689961899999,4.86894475237848,-0.108282548294122,2,9,0.238139697608262,0,"2b-2b-2b-2b-2b-2b-2b-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c-2c",0.119069848804131,4468.41987679916,0.777777777777778,0.777777777777778,"Adelomyia_melanogenys",1.67608717069575,"Adelomyia melanogenys"
"Aerodramus-spodiopygius-244499.wav","Aerodramus spodiopygius","Swifts",1,36.431515844,40.472936977,8.6779,2.4994,1,0.0505479636486489,5.48679294362285,0.673666153914519,5.51518361012867,5.01420006836824,6.02764383972873,1.01344377136048,0.0260357824664671,0.0141389943267697,0.0386215401233537,0.024482545796584,1.74641259810652,7.32350848761437,0.920883555240954,0.905035993786239,0.832647478952034,0.668052081483579,5.57879493841305,4.68214864864865,6.38655405405405,1.70440540540541,2.49623380210337,5.71114864864865,5.38933783783784,-5.67750093315323,5.73895945945946,1.61361606402781,37,0.0505479636486489,6.1785,4.041421133,9.15519535885002,0.0256968119166668,6,6.16666666666667,0.605307695098557,0.0277777777777778,"1d-1d-1d-1a-1a-1a-1a-1a-1e-1e-1e-1d-1d-1a-1d-1d-1f-1f-1f-1f-1d-1d-1a-1d-1d-1a-1a-1b-1b-1b-1c-1a-1b-1b-1b-1b-1d",0.10088461584976,5329.54222755206,NA,0.680092972879721,"Aerodramus_spodiopygius",2.85366407348092,"Aerodramus spodiopygius"
"Aerodramus-vanikorensis-290255.wav","Aerodramus vanikorensis","Swifts",1,6.41990255,7.791279593,8.8589,2.2382,1,0.10346888275,6.12434621949084,1.60721167350179,6.49710074390372,4.61190135744665,7.50283861770938,2.89093726026273,0.0546730664375463,0.0264215531639701,0.0798424333901465,0.0534208802261765,1.41300241709107,5.31203120377025,0.948765730489794,0.902777246632693,0.856948386704222,0.701124990536424,6.63747668832078,4.263,8.19525,3.93225,6.02090625270072,5.383875,6.192375,18.7936849965766,7.294875,8.08596344607394,8,0.10346888275,6.6207,1.371377043,5.83355251630824,0.126909201714286,2,4,1,1,"1b-1a-1b-1a-1b-1a-1b-1a",0.5,918.85310694012,NA,0.37324620469347,"Aerodramus_vanikorensis",0.725496154163979,"Aerodramus vanikorensis"
"Aeronautes-andecolus-218207.wav","Aeronautes andecolus","Swifts",1,4.691,6.612399825,7.4631,3.986,1,0.0678498644736842,5.73830312772568,0.454554652119786,5.79308078124449,5.47346491639744,6.01469508992533,0.541230173527895,0.0340700986643684,0.0178334570592424,0.0509132604100916,0.0330798033508491,1.88369136888217,6.80681644691116,0.909436851245672,0.919126627292719,0.835846129527163,0.601042788028119,5.72153626921766,5.07923684210526,6.07728947368421,0.998052631578947,3.1341915394547,5.38097368421053,5.35002631578947,-2.31842886821772,5.83744736842105,10.5244724368681,19,0.0678498644736842,3.4771,1.921399825,9.88862377980075,0.0181165397777778,3,6.33333333333333,0.456629337007053,0.0555555555555556,"1a-1a-1a-1a-1a-1a-1b-1b-1b-1c-1a-1a-1a-1a-1a-1a-1a-1b-1c",0.152209779002351,897.828319350149,1.15789473684211,1.15789473684211,"Aeronautes_andecolus",1.53485644461802,"Aeronautes andecolus"
"Aeronautes-andecolus-218207.wav","Aeronautes andecolus","Swifts",1,7.364,9.480399872,7.6734,4.41,2,0.0758393225263156,6.36992638613044,0.337568638371108,6.40941124429656,6.25230910951237,6.54017581701555,0.287866707503183,0.0372830108290163,0.0186564077521719,0.0556978780401388,0.0370414702879669,2.86327227255381,12.3752081748387,0.817059922906629,0.918855637228689,0.751612564993761,0.359785777873593,6.36063747335995,5.79876315789474,6.61886842105263,0.820105263157895,3.11054559475612,5.86065789473684,6.10823684210526,3.15013838931902,6.45639473684211,17.8161052573906,19,0.0758393225263155,3.2634,2.116399872,8.9775095204693,-0.0375251524444447,3,6.33333333333333,0.447692162027452,0.111111111111111,"2b-2a-2a-2b-2b-2b-2b-2c-2b-2b-2b-2b-2c-2b-2b-2b-2b-2b-2b",0.149230720675817,3116.16573150829,1.15789473684211,1.15789473684211,"Aeronautes_andecolus",2.22243155094993,"Aeronautes andecolus"
